department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
ECE,6634,Multi-Channel Communications,Buehrer,88040,3,3.64,23,73.9,21.7,4.3,0.0,0.0,0
ECE,5635,Radar Systems Design,Ruohoniemi,88041,3,3.49,14,64.3,35.7,0.0,0.0,0.0,0
ECE,5605,Stochastic Signals and Systems,MacKenzie,88043,3,3.13,45,42.2,31.1,24.4,2.2,0.0,0
ECE,5560,Fundamentals of Info Security,Park,88080,3,3.57,19,57.9,36.8,5.3,0.0,0.0,0
ECE,5565,Network Arch and Protocols,Xie,88084,3,3.84,36,97.2,2.8,0.0,0.0,0.0,0
ECE,2204,Electronics,Ball,88085,3,2.76,92,37.0,20.7,29.3,9.8,3.3,3
ECE,2504,Intro Computer Engr,Dunning,88086,3,2.52,43,14.0,39.5,39.5,2.3,4.7,2
ECE,3004,AC Circuit Analysis,Tam,88088,3,2.46,40,7.5,42.5,40.0,5.0,5.0,1
ECE,3544,Digital Design I,Thweatt,88089,4,2.10,13,15.4,38.5,7.7,15.4,23.1,2
ECE,4504,Computer Organization,Jones,88091,3,3.10,15,53.3,26.7,13.3,0.0,6.7,4
ECE,4634,Digital Communications,Dhillon,88457,3,3.25,23,39.1,47.8,13.0,0.0,0.0,0
ECE,4984,SS:Video Game Design,Hsiao,88587,3,2.69,25,24.0,36.0,24.0,16.0,0.0,1
ECE,4984,SS:Intro to Computer Vision,Parikh,88588,3,3.10,10,50.0,30.0,10.0,0.0,10.0,0
ECE,4984,SS:Network Science,Saad,88592,3,2.89,17,23.5,52.9,17.6,5.9,0.0,0
ECE,5984,SS:Cyber-Physical Systems,Zeng,88641,3,3.71,14,85.7,14.3,0.0,0.0,0.0,0
ECE,6504,TS:Deep Learning for Perceptio,Batra,88902,3,3.82,25,84.0,16.0,0.0,0.0,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,89002,1,3.62,12,66.7,33.3,0.0,0.0,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,89003,1,3.76,12,83.3,16.7,0.0,0.0,0.0,0
ECE,2274,Elctrnc Netwks Lab I,Cooper,89004,1,3.13,11,27.3,63.6,9.1,0.0,0.0,0
ECE,3254,Industrial Electronics,Odendaal,89039,3,3.03,152,32.9,44.1,16.4,4.6,2.0,10
